Controller Output Text File 
File Created on: 23/05/2019 09:03 
controller version: 1.1.0 
time, dcm0_0, dcm0_1, dcm0_2, dcm1_0, dcm1_1, dcm1_2, dcm2_0, dcm2_1, dcm2_2, acc_norm_f, pqr_f.x, pqr_f.y, pqr_f.z, Xg.x, Xg.y, Xg.z, Vg.x, Vg.y, Vg.z, Vb.x, Vb.y, Vb.z, Ag.x, Ag.y, Ag.z, Ab_f.x, Ab_f.y, Ab_f.z, rho, sph_f.v, sph_f.alpha, sph_f.beta, tether_force_b.vector_f.x, tether_force_b.vector_f.y, tether_force_b.vector_f.z, wind_g.vector.x, wind_g.vector.y, wind_g.vector.z, flaps[0], flaps[1], flaps[2], flaps[3], flaps[4], flaps[5], flaps[6], flaps[7], rotors[0], rotors[1], rotors[2], rotors[3], rotors[4], rotors[5], rotors[6], rotors[7]
33.2600,0.8732,-0.2836,0.3963,0.1204,0.9136,0.3885,-0.4722,-0.2915,0.8319,-0.0004,-0.0496,-0.1482,7.0730,-210.3187,-127.6894,-355.1340,29.4975,-2.0548,-16.6745,33.3844,-5.3825,-2.9797,2.8409,-5.1001,3.9931,-0.0190,-6.6290,2.4664,1.2250,40.9619,0.0624,-0.0411,2307.5053,-7702.7279,72779.8535,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.4388,-0.4388,0.2461,-0.3346,83.4575,82.7331,129.5131,155.4752,164.5466,165.3567,137.9271,97.1091
33.2700,0.8739,-0.2822,0.3958,0.1191,0.9137,0.3884,-0.4713,-0.2923,0.8321,-0.0024,-0.0563,-0.1689,3.4650,-210.0233,-127.7112,-355.3000,29.5619,-2.2176,-16.5506,33.3701,-5.5302,-2.9323,0.4321,-3.4374,-0.0600,-0.0035,-3.2453,-1.2141,1.2250,40.9531,0.0635,-0.0444,2297.5426,-6686.8155,72614.6821,-7.6604,-6.4279,0.0000,0.1396,0.1396,0.0000,0.0000,-0.3396,-0.3396,0.2438,-0.3159,83.5702,82.7444,125.0404,152.3307,161.3772,162.3099,138.3337,97.2836
33.2800,0.8746,-0.2808,0.3954,0.1179,0.9139,0.3884,-0.4704,-0.2931,0.8324,-0.0006,-0.0496,-0.1483,7.0800,-209.7279,-127.7330,-355.4657,29.5315,-2.1599,-16.5927,33.3773,-5.4038,-2.9747,2.8226,-5.1082,4.0081,-0.0189,-6.6358,2.4682,1.2250,40.9484,0.0624,-0.0410,2296.4916,-7666.5996,72718.0635,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.4328,-0.4328,0.2443,-0.3310,83.4307,82.7059,128.7683,154.8811,163.9594,164.7714,137.8738,97.0782
33.2900,0.8752,-0.2794,0.3949,0.1166,0.9141,0.3884,-0.4695,-0.2939,0.8326,-0.0027,-0.0563,-0.1690,3.4716,-209.4322,-127.7559,-355.6308,29.5953,-2.3226,-16.4684,33.3631,-5.5515,-2.9273,0.4266,-3.4449,-0.0527,-0.0034,-3.2527,-1.2133,1.2250,40.9396,0.0635,-0.0444,2286.5663,-6650.5144,72553.3032,-7.6604,-6.4279,0.0000,0.1339,0.1339,0.0000,0.0000,-0.3339,-0.3339,0.2420,-0.3125,83.5433,82.7173,124.2777,151.7377,160.7910,161.7269,138.2797,97.2527
33.3000,0.8759,-0.2780,0.3944,0.1153,0.9143,0.3883,-0.4686,-0.2946,0.8329,-0.0008,-0.0497,-0.1483,7.0888,-209.1364,-127.7788,-355.7957,29.5651,-2.2648,-16.5108,33.3703,-5.4250,-2.9697,2.8057,-5.1158,4.0259,-0.0189,-6.6434,2.4731,1.2250,40.9350,0.0623,-0.0410,2285.5336,-7630.4100,72657.2485,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.4270,-0.4270,0.2426,-0.3275,83.4036,82.6788,128.0322,154.2953,163.3806,164.1944,137.8202,97.0470
33.3100,0.8765,-0.2766,0.3939,0.1140,0.9145,0.3883,-0.4676,-0.2954,0.8331,-0.0029,-0.0563,-0.1690,3.4743,-208.8404,-127.8026,-355.9600,29.6282,-2.4276,-16.3864,33.3563,-5.5726,-2.9225,0.4235,-3.4482,-0.0397,-0.0034,-3.2586,-1.2051,1.2250,40.9263,0.0634,-0.0443,2275.6220,-6615.0601,72492.6736,-7.6604,-6.4279,0.0000,0.1284,0.1284,0.0000,0.0000,-0.3284,-0.3284,0.2403,-0.3090,83.5162,82.6904,123.5164,151.1479,160.2100,161.1451,138.2253,97.2213
33.3200,0.8772,-0.2752,0.3935,0.1128,0.9146,0.3882,-0.4667,-0.2962,0.8333,-0.0010,-0.0497,-0.1482,7.0923,-208.5443,-127.8266,-356.1241,29.5982,-2.3697,-16.4289,33.3635,-5.4461,-2.9649,2.7858,-5.1214,4.0388,-0.0189,-6.6470,2.4734,1.2250,40.9216,0.0623,-0.0409,2274.5827,-7594.3547,72597.2425,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.4211,-0.4211,0.2409,-0.3240,83.3764,82.6518,127.2924,153.7089,162.8014,163.6167,137.7667,97.0154
33.3300,0.8779,-0.2737,0.3930,0.1115,0.9148,0.3882,-0.4658,-0.2970,0.8336,-0.0031,-0.0563,-0.1689,3.4740,-208.2480,-127.8515,-356.2876,29.6606,-2.5324,-16.3044,33.3496,-5.5936,-2.9178,0.4171,-3.4487,-0.0319,-0.0034,-3.2596,-1.2016,1.2250,40.9130,0.0634,-0.0443,2264.6623,-6579.2827,72432.6986,-7.6604,-6.4279,0.0000,0.1228,0.1228,0.0000,0.0000,-0.3228,-0.3228,0.2387,-0.3056,83.4891,82.6635,122.7509,150.5578,159.6253,160.5655,138.1712,97.1896
33.3400,0.8785,-0.2724,0.3925,0.1102,0.9150,0.3882,-0.4649,-0.2977,0.8338,-0.0012,-0.0496,-0.1482,7.0881,-207.9515,-127.8765,-356.4509,29.6308,-2.4745,-16.3470,33.3569,-5.4672,-2.9602,2.7622,-5.1227,4.0459,-0.0189,-6.6441,2.4692,1.2250,40.9083,0.0622,-0.0409,2263.5978,-7559.1742,72537.5453,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.4151,-0.4151,0.2393,-0.3204,83.3493,82.6250,126.5428,153.1178,162.2177,163.0345,137.7142,96.9839
33.3500,0.8792,-0.2709,0.3920,0.1089,0.9151,0.3882,-0.4639,-0.2986,0.8340,-0.0033,-0.0563,-0.1688,3.4709,-207.6549,-127.9025,-356.6135,29.6927,-2.6372,-16.2222,33.3431,-5.6146,-2.9131,0.4063,-3.4469,-0.0319,-0.0034,-3.2549,-1.2052,1.2250,40.8997,0.0633,-0.0442,2253.6981,-6543.7419,72373.4466,-7.6604,-6.4279,0.0000,0.1170,0.1170,0.0000,0.0000,-0.3170,-0.3170,0.2371,-0.3021,83.4621,82.6367,121.9776,149.9654,159.0410,159.9805,138.1183,97.1583
33.3600,0.8798,-0.2695,0.3916,0.1077,0.9153,0.3881,-0.4630,-0.2993,0.8343,-0.0014,-0.0497,-0.1482,7.0796,-207.3581,-127.9285,-356.7760,29.6632,-2.5793,-16.2649,33.3504,-5.4882,-2.9554,2.7374,-5.1198,4.0515,-0.0189,-6.6366,2.4648,1.2250,40.8951,0.0622,-0.0408,2252.6391,-7524.3199,72478.7062,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.4089,-0.4089,0.2377,-0.3169,83.3224,82.5982,125.7820,152.5246,161.6320,162.4503,137.6630,96.9528
33.3700,0.8804,-0.2681,0.3911,0.1064,0.9155,0.3881,-0.4621,-0.3001,0.8345,-0.0035,-0.0563,-0.1688,3.4662,-207.0611,-127.9555,-356.9378,29.7245,-2.7419,-16.1397,33.3367,-5.6357,-2.9082,0.3940,-3.4435,-0.0347,-0.0033,-3.2476,-1.2114,1.2250,40.8866,0.0633,-0.0442,2242.7927,-6509.1257,72314.8188,-7.6604,-6.4279,0.0000,0.1112,0.1112,0.0000,0.0000,-0.3112,-0.3112,0.2355,-0.2987,83.4353,82.6101,121.1997,149.3759,158.4550,159.3974,138.0667,97.1275
33.3800,0.8811,-0.2667,0.3906,0.1051,0.9156,0.3881,-0.4612,-0.3009,0.8348,-0.0017,-0.0497,-0.1482,7.0727,-206.7640,-127.9826,-357.0994,29.6952,-2.6840,-16.1824,33.3440,-5.5094,-2.9506,2.7143,-5.1154,4.0605,-0.0189,-6.6293,2.4646,1.2250,40.8820,0.0621,-0.0408,2241.7899,-7489.4408,72420.8342,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.4027,-0.4027,0.2361,-0.3134,83.2959,82.5716,125.0283,151.9364,161.0512,161.8741,137.6126,96.9223
33.3900,0.8817,-0.2653,0.3901,0.1038,0.9158,0.3881,-0.4602,-0.3017,0.8350,-0.0037,-0.0564,-0.1689,3.4629,-206.4668,-128.0107,-357.2604,29.7561,-2.8466,-16.0568,33.3305,-5.6569,-2.9031,0.3825,-3.4416,-0.0366,-0.0032,-3.2421,-1.2168,1.2250,40.8735,0.0632,-0.0441,2232.0244,-6475.0799,72256.6946,-7.6604,-6.4279,0.0000,0.1054,0.1054,0.0000,0.0000,-0.3054,-0.3054,0.2339,-0.2954,83.4090,82.5835,120.4255,148.7885,157.8753,158.8200,138.0160,97.0975
33.4000,0.8823,-0.2639,0.3897,0.1026,0.9159,0.3880,-0.4593,-0.3024,0.8352,-0.0019,-0.0498,-0.1482,7.0733,-206.1694,-128.0388,-357.4213,29.7270,-2.7888,-16.0997,33.3378,-5.5306,-2.9456,2.6961,-5.1114,4.0788,-0.0188,-6.6265,2.4738,1.2250,40.8689,0.0621,-0.0407,2231.1149,-7454.8809,72363.5943,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.3969,-0.3969,0.2345,-0.3100,83.2697,82.5452,124.2901,151.3617,160.4835,161.3060,137.5620,96.8923
33.4100,0.8830,-0.2625,0.3892,0.1013,0.9161,0.3880,-0.4583,-0.3032,0.8355,-0.0039,-0.0565,-0.1689,3.4601,-205.8718,-128.0680,-357.5814,29.7873,-2.9513,-15.9737,33.3243,-5.6781,-2.8981,0.3763,-3.4394,-0.0282,-0.0031,-3.2410,-1.2117,1.2250,40.8605,0.0632,-0.0441,2221.4345,-6441.2550,72199.3188,-7.6604,-6.4279,0.0000,0.0998,0.0998,0.0000,0.0000,-0.2998,-0.2998,0.2323,-0.2921,83.3829,82.5572,119.6605,148.2102,157.3043,158.2514,137.9650,97.0676
33.4200,0.8836,-0.2611,0.3887,0.1000,0.9162,0.3880,-0.4574,-0.3040,0.8357,-0.0022,-0.0498,-0.1483,7.0773,-205.5740,-128.0971,-357.7414,29.7584,-2.8936,-16.0168,33.3317,-5.5518,-2.9407,2.6794,-5.1092,4.0994,-0.0187,-6.6267,2.4850,1.2250,40.8558,0.0620,-0.0407,2220.5911,-7420.9220,72306.9139,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.3912,-0.3912,0.2330,-0.3067,83.2437,82.5189,123.5639,150.7974,159.9266,160.7504,137.5107,96.8623
33.4300,0.8842,-0.2596,0.3882,0.0987,0.9164,0.3880,-0.4565,-0.3048,0.8359,-0.0042,-0.0564,-0.1690,3.4579,-205.2761,-128.1273,-357.9007,29.8180,-3.0561,-15.8906,33.3183,-5.6993,-2.8933,0.3722,-3.4378,-0.0159,-0.0030,-3.2421,-1.2026,1.2250,40.8474,0.0631,-0.0440,2210.9635,-6407.6347,72142.7305,-7.6604,-6.4279,0.0000,0.0944,0.0944,0.0000,0.0000,-0.2944,-0.2944,0.2308,-0.2889,83.3570,82.5311,118.9048,147.6406,156.7417,157.6910,137.9130,97.0375
33.4400,0.8849,-0.2582,0.3877,0.0975,0.9165,0.3880,-0.4556,-0.3055,0.8361,-0.0024,-0.0497,-0.1483,7.0807,-204.9781,-128.1575,-358.0599,29.7893,-2.9983,-15.9339,33.3257,-5.5730,-2.9360,2.6610,-5.1099,4.1164,-0.0187,-6.6279,2.4912,1.2250,40.8428,0.0620,-0.0407,2210.1376,-7387.5333,72250.8941,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.3857,-0.3857,0.2315,-0.3035,83.2178,82.4929,122.8430,150.2389,159.3741,160.2026,137.4589,96.8321
33.4500,0.8855,-0.2568,0.3872,0.0962,0.9166,0.3880,-0.4546,-0.3063,0.8364,-0.0044,-0.0564,-0.1690,3.4593,-204.6799,-128.1887,-358.2184,29.8483,-3.1608,-15.8074,33.3125,-5.7204,-2.8885,0.3653,-3.4400,-0.0097,-0.0029,-3.2441,-1.2012,1.2250,40.8345,0.0631,-0.0440,2200.5276,-6374.2361,72086.7251,-7.6604,-6.4279,0.0000,0.0891,0.0891,0.0000,0.0000,-0.2891,-0.2891,0.2294,-0.2857,83.3313,82.5052,118.1573,147.0793,156.1871,157.1386,137.8606,97.0074
33.4600,0.8861,-0.2554,0.3868,0.0949,0.9168,0.3879,-0.4537,-0.3070,0.8366,-0.0026,-0.0497,-0.1483,7.0866,-204.3816,-128.2200,-358.3767,29.8198,-3.1030,-15.8509,33.3199,-5.5940,-2.9312,2.6429,-5.1137,4.1334,-0.0187,-6.6324,2.4963,1.2250,40.8299,0.0619,-0.0406,2199.7017,-7354.6457,72195.5059,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.3804,-0.3804,0.2301,-0.3003,83.1921,82.4670,122.1307,149.6920,158.8321,159.6580,137.4066,96.8018
33.4700,0.8867,-0.2540,0.3863,0.0936,0.9169,0.3880,-0.4527,-0.3078,0.8368,-0.0046,-0.0564,-0.1690,3.4627,-204.0830,-128.2523,-358.5344,29.8783,-3.2655,-15.7241,33.3067,-5.7415,-2.8838,0.3587,-3.4441,-0.0033,-0.0029,-3.2480,-1.2003,1.2250,40.8216,0.0630,-0.0439,2190.0920,-6341.0107,72031.5069,-7.6604,-6.4279,0.0000,0.0840,0.0840,0.0000,0.0000,-0.2840,-0.2840,0.2280,-0.2826,83.3056,82.4795,117.4173,146.5258,155.6402,156.5939,137.8080,96.9773
33.4800,0.8873,-0.2526,0.3858,0.0924,0.9170,0.3879,-0.4518,-0.3086,0.8371,-0.0028,-0.0496,-0.1483,7.0920,-203.7844,-128.2846,-358.6919,29.8500,-3.2076,-15.7677,33.3142,-5.6151,-2.9265,2.6233,-5.1202,4.1470,-0.0187,-6.6378,2.4971,1.2250,40.8170,0.0619,-0.0406,2189.2426,-7322.2908,72140.7371,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.3751,-0.3751,0.2287,-0.2971,83.1662,82.4412,121.4211,149.1454,158.2906,159.1201,137.3545,96.7715
33.4900,0.8880,-0.2511,0.3853,0.0910,0.9172,0.3879,-0.4508,-0.3094,0.8373,-0.0048,-0.0563,-0.1690,3.4663,-203.4856,-128.3179,-358.8487,29.9078,-3.3701,-15.6407,33.3012,-5.7625,-2.8790,0.3513,-3.4484,0.0019,-0.0029,-3.2516,-1.2008,1.2250,40.8087,0.0630,-0.0439,2179.6238,-6308.0642,71977.1472,-7.6604,-6.4279,0.0000,0.0790,0.0790,0.0000,0.0000,-0.2790,-0.2790,0.2266,-0.2795,83.2798,82.4537,116.6787,145.9761,155.0972,156.0528,137.7554,96.9469
33.5000,0.8886,-0.2497,0.3848,0.0898,0.9173,0.3879,-0.4499,-0.3101,0.8375,-0.0030,-0.0496,-0.1483,7.0920,-203.1867,-128.3513,-359.0054,29.8798,-3.3122,-15.6844,33.3087,-5.6361,-2.9217,2.6004,-5.1259,4.1544,-0.0187,-6.6399,2.4916,1.2250,40.8041,0.0618,-0.0405,2178.7375,-7290.2567,72086.7680,-7.6604,-6.4279,0.0000,0.1697,0.1697,0.0000,0.0000,-0.3697,-0.3697,0.2273,-0.2940,83.1403,82.4154,120.7038,148.5962,157.7486,158.5796,137.3032,96.7411
33.5100,0.8892,-0.2483,0.3844,0.0885,0.9174,0.3879,-0.4489,-0.3109,0.8377,-0.0050,-0.0562,-0.1690,3.4673,-202.8876,-128.3856,-359.1614,29.9369,-3.4746,-15.5572,33.2957,-5.7835,-2.8744,0.3420,-3.4504,0.0036,-0.0029,-3.2516,-1.2041,1.2250,40.7959,0.0629,-0.0439,2169.1084,-6275.5355,71923.6243,-7.6604,-6.4279,0.0000,0.0739,0.0739,0.0000,0.0000,-0.2739,-0.2739,0.2252,-0.2765,83.2538,82.4280,115.9328,145.4246,154.5526,155.5101,137.7035,96.9166
33.5200,0.8898,-0.2469,0.3839,0.0872,0.9176,0.3879,-0.4480,-0.3117,0.8379,-0.0032,-0.0496,-0.1483,7.0856,-202.5884,-128.4201,-359.3172,29.9091,-3.4166,-15.6010,33.3033,-5.6571,-2.9169,2.5742,-5.1296,4.1554,-0.0187,-6.6373,2.4803,1.2250,40.7913,0.0618,-0.0405,2168.1919,-7258.4152,72033.6739,-7.6604,-6.4279,0.0000,0.1642,0.1642,0.0000,0.0000,-0.3642,-0.3642,0.2259,-0.2908,83.1143,82.3896,119.9737,148.0410,157.2010,158.0336,137.2534,96.7109
33.5300,0.8904,-0.2454,0.3834,0.0859,0.9177,0.3879,-0.4470,-0.3125,0.8382,-0.0051,-0.0563,-0.1689,3.4677,-202.2890,-128.4554,-359.4724,29.9657,-3.5790,-15.4734,33.2904,-5.8044,-2.8694,0.3286,-3.4520,-0.0026,-0.0029,-3.2477,-1.2154,1.2250,40.7832,0.0629,-0.0438,2158.5771,-6243.0402,71870.6668,-7.6604,-6.4279,0.0000,0.0687,0.0687,0.0000,0.0000,-0.2687,-0.2687,0.2238,-0.2734,83.2278,82.4021,115.1779,144.8706,154.0060,154.9654,137.6533,96.8867
33.5400,0.8910,-0.2441,0.3829,0.0847,0.9178,0.3879,-0.4461,-0.3132,0.8384,-0.0033,-0.0496,-0.1482,7.0787,-201.9895,-128.4909,-359.6273,29.9382,-3.5210,-15.5172,33.2980,-5.6781,-2.9119,2.5491,-5.1292,4.1594,-0.0187,-6.6324,2.4735,1.2250,40.7786,0.0618,-0.0404,2157.6759,-7226.9571,71981.1628,-7.6604,-6.4279,0.0000,0.1586,0.1586,0.0000,0.0000,-0.3586,-0.3586,0.2246,-0.2876,83.0884,82.3637,119.2398,147.4862,156.6539,157.4882,137.2048,96.6812
33.5500,0.8916,-0.2426,0.3824,0.0834,0.9179,0.3879,-0.4451,-0.3140,0.8386,-0.0052,-0.0564,-0.1689,3.4662,-201.6898,-128.5273,-359.7817,29.9943,-3.6833,-15.3891,33.2853,-5.8255,-2.8642,0.3160,-3.4517,-0.0073,-0.0028,-3.2427,-1.2243,1.2250,40.7705,0.0629,-0.0438,2148.1259,-6211.0681,71818.3765,-7.6604,-6.4279,0.0000,0.0635,0.0635,0.0000,0.0000,-0.2635,-0.2635,0.2225,-0.2704,83.2020,82.3763,114.4164,144.3159,153.4589,154.4204,137.6045,96.8574
33.5600,0.8922,-0.2412,0.3819,0.0821,0.9180,0.3879,-0.4442,-0.3147,0.8388,-0.0034,-0.0498,-0.1483,7.0756,-201.3900,-128.5639,-359.9358,29.9671,-3.6253,-15.4331,33.2929,-5.6992,-2.9068,2.5276,-5.1263,4.1709,-0.0187,-6.6284,2.4754,1.2250,40.7659,0.0617,-0.0404,2147.2848,-7195.4930,71929.5530,-7.6604,-6.4279,0.0000,0.1531,0.1531,0.0000,0.0000,-0.3531,-0.3531,0.2232,-0.2845,83.0626,82.3379,118.5112,146.9379,156.1133,156.9495,137.1568,96.6521
33.5700,0.8928,-0.2398,0.3814,0.0808,0.9181,0.3880,-0.4432,-0.3155,0.8390,-0.0054,-0.0565,-0.1690,3.4640,-201.0900,-128.6013,-360.0893,30.0225,-3.7876,-15.3045,33.2802,-5.8467,-2.8589,0.3064,-3.4505,-0.0060,-0.0027,-3.2395,-1.2268,1.2250,40.7579,0.0628,-0.0437,2137.8142,-6179.1303,71766.6418,-7.6604,-6.4279,0.0000,0.0582,0.0582,0.0000,0.0000,-0.2582,-0.2582,0.2212,-0.2673,83.1763,82.3504,113.6553,143.7647,152.9151,153.8790,137.5562,96.8285
33.5800,0.8933,-0.2384,0.3810,0.0796,0.9182,0.3879,-0.4423,-0.3163,0.8393,-0.0036,-0.0499,-0.1483,7.0786,-200.7899,-128.6389,-360.2426,29.9955,-3.7296,-15.3486,33.2878,-5.7204,-2.9016,2.5102,-5.1227,4.1908,-0.0186,-6.6276,2.4862,1.2250,40.7533,0.0617,-0.0404,2137.0380,-7164.4354,71878.3667,-7.6604,-6.4279,0.0000,0.1478,0.1478,0.0000,0.0000,-0.3478,-0.3478,0.2219,-0.2815,83.0371,82.3122,117.7948,146.4004,155.5831,156.4212,137.1083,96.6232
33.5900,0.8939,-0.2369,0.3805,0.0783,0.9183,0.3880,-0.4413,-0.3170,0.8395,-0.0055,-0.0567,-0.1690,3.4631,-200.4897,-128.6774,-360.3952,30.0505,-3.8918,-15.2195,33.2752,-5.8679,-2.8535,0.2992,-3.4502,-0.0000,-0.0025,-3.2393,-1.2247,1.2250,40.7453,0.0628,-0.0437,2127.6403,-6146.5643,71715.4172,-7.6604,-6.4279,0.0000,0.0531,0.0531,0.0000,0.0000,-0.2531,-0.2531,0.2199,-0.2644,83.1509,82.3248,112.8999,143.2204,152.3780,153.3443,137.5078,96.7998
33.6000,0.8945,-0.2355,0.3800,0.0770,0.9185,0.3880,-0.4404,-0.3178,0.8397,-0.0036,-0.0499,-0.1483,7.0875,-200.1893,-128.7160,-360.5477,30.0236,-3.8339,-15.2639,33.2829,-5.7416,-2.8965,2.4970,-5.1180,4.2194,-0.0186,-6.6295,2.5062,1.2250,40.7407,0.0617,-0.0403,2126.8975,-7134.0576,71827.3932,-7.6604,-6.4279,0.0000,0.1428,0.1428,0.0000,0.0000,-0.3428,-0.3428,0.2206,-0.2786,83.0117,82.2867,117.0927,145.8747,155.0644,155.9045,137.0589,96.5943
33.6100,0.8951,-0.2340,0.3795,0.0757,0.9186,0.3880,-0.4394,-0.3186,0.8399,-0.0055,-0.0567,-0.1690,3.4606,-199.8888,-128.7555,-360.6995,30.0780,-3.9961,-15.1346,33.2703,-5.8891,-2.8484,0.2966,-3.4479,0.0158,-0.0024,-3.2415,-1.2119,1.2250,40.7328,0.0628,-0.0437,2117.5360,-6114.2837,71665.0661,-7.6604,-6.4279,0.0000,0.0481,0.0481,0.0000,0.0000,-0.2481,-0.2481,0.2186,-0.2615,83.1257,82.2995,112.1496,142.6821,151.8465,152.8150,137.4584,96.7709
33.6200,0.8957,-0.2327,0.3790,0.0745,0.9187,0.3880,-0.4384,-0.3193,0.8401,-0.0037,-0.0499,-0.1484,7.0972,-199.5882,-128.7952,-360.8511,30.0513,-3.9382,-15.1793,33.2781,-5.7627,-2.8915,2.4827,-5.1170,4.2453,-0.0185,-6.6339,2.5223,1.2250,40.7282,0.0616,-0.0403,2116.7560,-7103.6043,71777.3360,-7.6604,-6.4279,0.0000,0.1379,0.1379,0.0000,0.0000,-0.3379,-0.3379,0.2194,-0.2757,82.9867,82.2615,116.3960,145.3547,154.5510,155.3928,137.0085,96.5651
33.6300,0.8963,-0.2312,0.3785,0.0731,0.9188,0.3880,-0.4374,-0.3201,0.8404,-0.0055,-0.0566,-0.1691,3.4616,-199.2874,-128.8358,-361.0020,30.1050,-4.1004,-15.0496,33.2656,-5.9103,-2.8434,0.2921,-3.4491,0.0274,-0.0024,-3.2452,-1.2047,1.2250,40.7202,0.0627,-0.0436,2107.3575,-6082.5954,71615.2941,-7.6604,-6.4279,0.0000,0.0433,0.0433,0.0000,0.0000,-0.2433,-0.2433,0.2174,-0.2586,83.1008,82.2745,111.4071,142.1515,151.3224,152.2931,137.4081,96.7417
33.6400,0.8968,-0.2298,0.3780,0.0719,0.9188,0.3880,-0.4365,-0.3208,0.8406,-0.0036,-0.0498,-0.1484,7.1067,-198.9865,-128.8765,-361.1527,30.0785,-4.0425,-15.0946,33.2734,-5.7838,-2.8867,2.4670,-5.1189,4.2681,-0.0185,-6.6396,2.5340,1.2250,40.7156,0.0616,-0.0402,2106.5007,-7072.7484,71728.1968,-7.6604,-6.4279,0.0000,0.1331,0.1331,0.0000,0.0000,-0.3331,-0.3331,0.2182,-0.2728,82.9617,82.2365,115.7023,144.8390,154.0416,154.8851,136.9577,96.5356
33.6500,0.8974,-0.2283,0.3775,0.0706,0.9189,0.3880,-0.4355,-0.3216,0.8408,-0.0055,-0.0565,-0.1691,3.4639,-198.6854,-128.9181,-361.3028,30.1316,-4.2047,-14.9646,33.2610,-5.9314,-2.8385,0.2864,-3.4519,0.0362,-0.0024,-3.2491,-1.2009,1.2250,40.7078,0.0627,-0.0436,2097.0165,-6051.5402,71566.2611,-7.6604,-6.4279,0.0000,0.0385,0.0385,0.0000,0.0000,-0.2385,-0.2385,0.2162,-0.2558,83.0760,82.2497,110.6670,141.6255,150.8027,151.7755,137.3572,96.7123
33.6600,0.8980,-0.2269,0.3770,0.0693,0.9190,0.3880,-0.4346,-0.3223,0.8410,-0.0036,-0.0497,-0.1483,7.1119,-198.3842,-128.9598,-361.4527,30.1053,-4.1468,-15.0098,33.2689,-5.8050,-2.8817,2.4479,-5.1220,4.2840,-0.0186,-6.6436,2.5382,1.2250,40.7032,0.0615,-0.0402,2096.0580,-7041.4936,71680.0208,-7.6604,-6.4279,0.0000,0.1282,0.1282,0.0000,0.0000,-0.3282,-0.3282,0.2170,-0.2699,82.9368,82.2118,115.0010,144.3208,153.5298,154.3750,136.9072,96.5059
33.6700,0.8985,-0.2255,0.3765,0.0680,0.9191,0.3881,-0.4336,-0.3231,0.8412,-0.0055,-0.0564,-0.1690,3.4646,-198.0829,-129.0025,-361.6020,30.1578,-4.3090,-14.8797,33.2566,-5.9525,-2.8337,0.2793,-3.4531,0.0428,-0.0024,-3.2506,-1.1988,1.2250,40.6954,0.0626,-0.0435,2086.4630,-6020.6346,71518.1449,-7.6604,-6.4279,0.0000,0.0338,0.0338,0.0000,0.0000,-0.2338,-0.2338,0.2151,-0.2530,83.0512,82.2250,109.9201,141.0984,150.2820,151.2567,137.3065,96.6826
33.6800,0.8991,-0.2241,0.3760,0.0668,0.9192,0.3881,-0.4326,-0.3238,0.8414,-0.0037,-0.0496,-0.1483,7.1084,-197.7815,-129.0453,-361.7510,30.1317,-4.2510,-14.9249,33.2645,-5.8261,-2.8768,2.4229,-5.1261,4.2873,-0.0186,-6.6431,2.5293,1.2250,40.6908,0.0615,-0.0402,2085.3870,-7010.2824,71632.5961,-7.6604,-6.4279,0.0000,0.1231,0.1231,0.0000,0.0000,-0.3231,-0.3231,0.2159,-0.2670,82.9119,82.1870,114.2803,143.7926,153.0084,153.8552,136.8580,96.4764
33.6900,0.8997,-0.2226,0.3756,0.0654,0.9193,0.3881,-0.4316,-0.3246,0.8416,-0.0055,-0.0563,-0.1690,3.4657,-197.4799,-129.0890,-361.8994,30.1836,-4.4131,-14.7945,33.2523,-5.9736,-2.8287,0.2670,-3.4552,0.0382,-0.0024,-3.2481,-1.2085,1.2250,40.6830,0.0626,-0.0435,2075.7053,-5989.3307,71470.7045,-7.6604,-6.4279,0.0000,0.0290,0.0290,0.0000,0.0000,-0.2290,-0.2290,0.2139,-0.2501,83.0263,82.2003,109.1620,140.5680,149.7584,150.7351,137.2570,96.6532
