Controller Output Text File 
File Created on: 29/05/2019 08:35 
controller version: 1.1.0 
time, dcm0_0, dcm0_1, dcm0_2, dcm1_0, dcm1_1, dcm1_2, dcm2_0, dcm2_1, dcm2_2, acc_norm_f, pqr_f.x, pqr_f.y, pqr_f.z, Xg.x, Xg.y, Xg.z, Vg.x, Vg.y, Vg.z, Vb.x, Vb.y, Vb.z, Ag.x, Ag.y, Ag.z, Ab_f.x, Ab_f.y, Ab_f.z, rho, sph_f.v, sph_f.alpha, sph_f.beta, tether_force_b.vector_f.x, tether_force_b.vector_f.y, tether_force_b.vector_f.z, wind_g.vector.x, wind_g.vector.y, wind_g.vector.z, flaps[0], flaps[1], flaps[2], flaps[3], flaps[4], flaps[5], flaps[6], flaps[7], rotors[0], rotors[1], rotors[2], rotors[3], rotors[4], rotors[5], rotors[6], rotors[7]
1.1200,-0.7162,0.2579,0.6485,0.3431,-0.6791,0.6490,0.6078,0.6873,0.3978,-0.0296,0.4603,-0.0563,23.2414,-179.5472,-358.5814,-130.9950,-50.7246,14.0771,36.7177,63.4731,2.5925,-9.1534,11.6191,18.3722,8.2233,2.9803,-3.8274,22.7295,1.0750,56.6114,-0.0473,0.0915,-4216.0375,-290.2442,1830.4714,-10.0000,0.0000,0.0000,-0.5101,-0.5101,0.0000,0.0000,0.1745,0.1745,0.1438,0.2208,206.2161,191.2935,191.4494,191.6062,207.5085,221.7399,221.7391,221.7403
1.1300,-0.7193,0.2573,0.6453,0.3405,-0.6791,0.6503,0.6056,0.6875,0.4008,-0.0291,0.4573,-0.0518,23.4565,-180.0550,-358.4415,-130.6282,-50.8405,13.8920,36.6340,63.4826,2.6678,-9.0900,11.6088,18.5731,8.3955,3.0582,-3.8532,22.9349,1.0750,56.5949,-0.0468,0.0927,-4404.0728,-314.5496,1971.2968,-10.0000,0.0000,0.0000,-0.5167,-0.5167,0.0000,0.0000,0.1745,0.1745,0.1437,0.2279,206.3955,190.9923,191.1365,191.2814,207.0433,221.7400,221.7391,221.7399
1.1400,-0.7223,0.2568,0.6421,0.3379,-0.6791,0.6517,0.6034,0.6877,0.4038,-0.0286,0.4545,-0.0473,23.6004,-180.5640,-358.3036,-130.2623,-50.9563,13.7053,36.5489,63.4913,2.7404,-9.0301,11.5985,18.7094,8.5096,3.0777,-3.8751,23.0757,1.0750,56.5780,-0.0463,0.0940,-4608.3202,-342.5742,2131.1100,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1436,0.2356,206.5979,190.6706,190.8029,190.9358,206.5331,221.7401,221.7392,221.7396
1.1500,-0.7254,0.2563,0.6389,0.3352,-0.6791,0.6530,0.6013,0.6878,0.4067,-0.0279,0.4519,-0.0428,23.6668,-181.0741,-358.1674,-129.8973,-51.0718,13.5176,36.4630,63.4996,2.8103,-8.9728,11.5728,18.7778,8.5781,3.0577,-3.8861,23.1445,1.0750,56.5612,-0.0459,0.0951,-4831.2165,-375.1784,2313.0181,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1434,0.2439,206.8208,190.3285,190.4487,190.5694,205.9801,221.7402,221.7392,221.7393
1.1600,-0.7283,0.2558,0.6357,0.3325,-0.6792,0.6543,0.5991,0.6880,0.4096,-0.0272,0.4492,-0.0382,23.6548,-181.5854,-358.0332,-129.5331,-51.1869,13.3297,36.3767,63.5078,2.8772,-8.9174,11.5150,18.7796,8.6186,3.0220,-3.8794,23.1380,1.0750,56.5447,-0.0455,0.0963,-5075.9354,-413.5109,2520.9571,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1433,0.2528,207.0407,189.9890,190.0969,190.2053,205.4309,221.7404,221.7393,221.7392
1.1700,-0.7313,0.2554,0.6325,0.3298,-0.6792,0.6556,0.5970,0.6881,0.4124,-0.0264,0.4465,-0.0336,23.5669,-182.0978,-357.9008,-129.1697,-51.3012,13.1423,36.2899,63.5160,2.9408,-8.8631,11.4138,18.7110,8.6615,2.9967,-3.8343,23.0589,1.0750,56.5284,-0.0451,0.0974,-5346.3572,-457.6004,2759.8328,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1431,0.2623,207.2776,189.6298,189.7254,189.8212,204.8399,221.7405,221.7395,221.7391
1.1800,-0.7341,0.2550,0.6293,0.3271,-0.6793,0.6569,0.5950,0.6881,0.4153,-0.0257,0.4438,-0.0290,23.4130,-182.6114,-357.7704,-128.8073,-51.4140,12.9557,36.2028,63.5239,3.0010,-8.8092,11.2449,18.5985,8.7071,3.0096,-3.7747,22.9098,1.0750,56.5120,-0.0448,0.0984,-5647.3281,-512.5988,3035.8748,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1429,0.2724,207.5295,189.2521,189.3351,189.4184,204.2149,221.7406,221.7396,221.7392
1.1900,-0.7370,0.2546,0.6261,0.3244,-0.6794,0.6582,0.5930,0.6882,0.4181,-0.0250,0.4410,-0.0244,23.2020,-183.1261,-357.6417,-128.4457,-51.5247,12.7706,36.1151,63.5309,3.0574,-8.7552,11.0000,18.4477,8.7759,3.0815,-3.6923,22.6981,1.0750,56.4950,-0.0444,0.0994,-5984.6467,-578.4381,3356.8655,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1429,0.2819,207.7575,188.8963,188.9665,189.0369,203.6343,221.7408,221.7399,221.7393
1.2000,-0.7398,0.2543,0.6229,0.3217,-0.6795,0.6594,0.5910,0.6882,0.4209,-0.0244,0.4381,-0.0198,22.9432,-183.6419,-357.5149,-128.0850,-51.6325,12.5871,36.0264,63.5364,3.1098,-8.7006,10.6713,18.2615,8.8898,3.2332,-3.5759,22.4310,1.0750,56.4766,-0.0440,0.1003,-6364.4241,-656.7173,3732.1274,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1436,0.2891,207.9022,188.6239,188.6810,188.7383,203.2224,221.7409,221.7401,221.7396
1.2100,-0.7425,0.2541,0.6197,0.3189,-0.6796,0.6607,0.5890,0.6882,0.4236,-0.0237,0.4352,-0.0152,22.6474,-184.1587,-357.3900,-127.7252,-51.7364,12.4058,35.9363,63.5396,3.1578,-8.6448,10.2514,18.0502,9.0557,3.4780,-3.4296,22.1144,1.0750,56.4557,-0.0436,0.1011,-6793.1970,-750.7660,4172.9216,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1444,0.2964,208.0691,188.3287,188.3727,188.4168,202.7632,221.7412,221.7405,221.7399
1.2200,-0.7453,0.2538,0.6166,0.3161,-0.6797,0.6619,0.5871,0.6882,0.4263,-0.0231,0.4323,-0.0106,22.3272,-184.6766,-357.2668,-127.3663,-51.8356,12.2267,35.8442,63.5393,3.2012,-8.5873,9.7387,17.8200,9.2795,3.8232,-3.2540,21.7554,1.0750,56.4316,-0.0431,0.1019,-7278.5205,-862.2382,4693.2507,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1453,0.3037,208.2428,188.0295,188.0602,188.0910,202.2913,221.7415,221.7410,221.7405
1.2300,-0.7479,0.2536,0.6134,0.3133,-0.6798,0.6631,0.5852,0.6881,0.4290,-0.0224,0.4295,-0.0059,21.9899,-185.1954,-357.1454,-127.0083,-51.9291,12.0500,35.7496,63.5346,3.2396,-8.5279,9.1283,17.5797,9.5490,4.2687,-3.0646,21.3528,1.0750,56.4029,-0.0427,0.1026,-7828.9549,-994.2320,5310.5105,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1463,0.3111,208.4309,187.7215,187.7387,187.7560,201.7937,221.7391,221.7391,221.7413
1.2400,-0.7506,0.2534,0.6103,0.3105,-0.6799,0.6643,0.5833,0.6881,0.4316,-0.0217,0.4268,-0.0012,21.6342,-185.7152,-357.0258,-126.6513,-52.0159,11.8758,35.6521,63.5246,3.2731,-8.4660,8.4158,17.3234,9.8546,4.8107,-2.8652,20.8970,1.0750,56.3688,-0.0422,0.1032,-8452.2906,-1150.6789,6045.0513,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1475,0.3192,208.6493,187.3893,187.3929,187.3964,201.2375,221.7391,221.7391,221.7391
1.2500,-0.7531,0.2533,0.6071,0.3077,-0.6801,0.6654,0.5815,0.6880,0.4343,-0.0209,0.4244,0.0035,21.2640,-186.2357,-356.9079,-126.2953,-52.0951,11.7042,35.5513,63.5083,3.3015,-8.4009,7.6014,17.0463,10.1882,5.4438,-2.6581,20.3827,1.0750,56.3283,-0.0416,0.1038,-9156.8032,-1334.8740,6921.8546,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1489,0.3279,208.8988,187.0341,187.0237,187.0132,200.6223,221.7391,221.7391,221.7391
1.2600,-0.7557,0.2532,0.6040,0.3048,-0.6802,0.6666,0.5797,0.6878,0.4369,-0.0200,0.4222,0.0084,20.8771,-186.7570,-356.7917,-125.9403,-52.1655,11.5355,35.4470,63.4848,3.3246,-8.3319,6.6831,16.7368,10.5389,6.1603,-2.4434,19.7973,1.0750,56.2804,-0.0410,0.1043,-9951.1488,-1550.8759,7971.7053,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1506,0.3370,209.1769,186.6577,186.6329,186.6081,199.9490,221.7391,221.7391,221.7391
1.2700,-0.7582,0.2532,0.6008,0.3019,-0.6804,0.6677,0.5779,0.6877,0.4394,-0.0189,0.4203,0.0132,20.4661,-187.2790,-356.6772,-125.5863,-52.2261,11.3701,35.3391,63.4534,3.3423,-8.2580,5.6564,16.3755,10.8954,6.9519,-2.2169,19.1211,1.0750,56.2243,-0.0402,0.1047,-10843.2969,-1803.6095,9231.9307,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1526,0.3465,209.4882,186.2615,186.2220,186.1825,199.2183,221.7391,221.7391,221.7391
1.2800,-0.7607,0.2532,0.5977,0.2990,-0.6806,0.6689,0.5762,0.6875,0.4420,-0.0176,0.4188,0.0182,20.0220,-187.8015,-356.5643,-125.2335,-52.2758,11.2087,35.2277,63.4134,3.3544,-8.1781,4.5144,15.9383,11.2459,7.8112,-1.9721,18.3296,1.0750,56.1593,-0.0394,0.1050,-11840.0030,-2098.8014,10747.8669,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1549,0.3563,209.8297,185.8470,185.7924,185.7378,198.4314,221.7391,221.7391,221.7391
1.2900,-0.7631,0.2533,0.5946,0.2961,-0.6807,0.6700,0.5744,0.6873,0.4445,-0.0161,0.4177,0.0232,19.5355,-188.3245,-356.4530,-124.8818,-52.3135,11.0522,35.1128,63.3641,3.3606,-8.0905,3.2464,15.3957,11.5787,8.7323,-1.6999,17.3923,1.0750,56.0847,-0.0385,0.1053,-12945.5453,-2443.6138,12574.1527,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1578,0.3665,210.2004,185.4157,185.3456,185.2756,197.5900,221.7391,221.7391,221.7391
1.3000,-0.7655,0.2534,0.5914,0.2931,-0.6809,0.6711,0.5728,0.6871,0.4470,-0.0143,0.4169,0.0283,19.0011,-188.8477,-356.3432,-124.5313,-52.3378,10.9019,34.9946,63.3050,3.3605,-7.9936,1.8388,14.7143,11.8807,9.7100,-1.3899,16.2735,1.0750,55.9997,-0.0374,0.1055,-14159.6625,-2846.6978,14775.6559,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1612,0.3768,210.5986,184.9696,184.8836,184.7979,196.6971,221.7391,221.7391,221.7391
1.3100,-0.7679,0.2535,0.5882,0.2901,-0.6811,0.6723,0.5711,0.6869,0.4495,-0.0121,0.4165,0.0336,18.4218,-189.3711,-356.2349,-124.1819,-52.3471,10.7593,34.8737,63.2356,3.3537,-7.8850,0.2760,13.8591,12.1331,10.7378,-1.0354,14.9328,1.0750,55.9036,-0.0360,0.1055,-15474.5501,-3318.6718,17427.6198,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1653,0.3840,211.0213,184.5115,184.4092,184.3072,195.7576,221.7391,221.7391,221.7391
1.3200,-0.7703,0.2538,0.5851,0.2870,-0.6813,0.6734,0.5695,0.6866,0.4519,-0.0096,0.4165,0.0388,17.8173,-189.8946,-356.1280,-123.8338,-52.3400,10.6265,34.7505,63.1553,3.3393,-7.7622,-1.4540,12.7834,12.3258,11.8087,-0.6148,13.3279,1.0750,55.7960,-0.0345,0.1055,-16870.3771,-3869.9894,20613.8271,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1701,0.3840,211.3752,184.1457,184.0269,183.9085,194.9857,221.7391,221.7391,221.7391
1.3300,-0.7726,0.2540,0.5819,0.2840,-0.6815,0.6745,0.5679,0.6864,0.4543,-0.0067,0.4168,0.0442,17.2304,-190.4179,-356.0223,-123.4869,-52.3147,10.5058,34.6257,63.0638,3.3167,-7.6221,-3.3624,11.4451,12.4334,12.9083,-0.1197,11.4127,1.0750,55.6763,-0.0326,0.1054,-18309.1937,-4514.1843,24421.2266,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.1760,0.3840,211.5400,184.0086,183.8734,183.7387,194.6647,221.7391,221.7391,221.7391
1.3400,-0.7749,0.2544,0.5787,0.2808,-0.6816,0.6757,0.5663,0.6861,0.4567,-0.0033,0.4174,0.0496,16.7380,-190.9408,-355.9178,-123.1413,-52.2694,10.4003,34.5004,62.9609,3.2851,-7.4612,-5.4463,9.8012,12.4272,14.0101,0.4599,9.1469,1.0750,55.5441,-0.0303,0.1051,-19728.3607,-5263.9443,28929.9984,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2015,0.3840,212.0898,183.2924,183.1394,182.9869,193.3015,221.7391,221.7391,221.7392
1.3500,-0.7772,0.2548,0.5754,0.2776,-0.6818,0.6768,0.5647,0.6858,0.4591,0.0005,0.4182,0.0550,16.4576,-191.4632,-355.8143,-122.7969,-52.2026,10.3134,34.3758,62.8468,3.2431,-7.2756,-7.6749,7.8001,12.2925,15.0724,1.1566,6.5067,1.0750,55.3997,-0.0276,0.1047,-21027.4782,-6098.5694,34185.3244,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2063,0.3840,212.8277,182.5432,182.3720,182.2016,191.6585,221.7391,221.7392,221.7392
1.3600,-0.7794,0.2552,0.5722,0.2744,-0.6819,0.6780,0.5632,0.6855,0.4615,0.0051,0.4191,0.0604,16.4918,-191.9848,-355.7115,-122.4538,-52.1132,10.2476,34.2534,62.7220,3.1904,-7.0624,-10.0167,5.4588,11.9100,16.0129,1.8848,3.4660,1.0750,55.2434,-0.0244,0.1041,-21988.7348,-6712.2107,40023.8515,-10.0000,0.0000,0.0000,-0.5105,-0.5105,0.0000,0.0000,0.1745,0.1745,0.2113,0.3840,212.1407,183.4479,183.2628,183.0787,193.4233,221.7392,221.7392,221.7392
1.3700,-0.7817,0.2558,0.5689,0.2711,-0.6820,0.6792,0.5617,0.6851,0.4638,0.0101,0.4199,0.0660,16.9570,-192.5053,-355.6092,-122.1118,-52.0004,10.2075,34.1362,62.5881,3.1261,-6.8169,-12.3788,2.7191,11.2656,16.7410,2.6978,0.0296,1.0750,55.0773,-0.0206,0.1034,-22467.6634,-7759.5802,46329.4325,-10.0000,0.0000,0.0000,-0.4706,-0.4706,0.0000,0.0000,0.1745,0.1745,0.2165,0.3840,211.9902,183.7399,183.5395,183.3403,193.9117,221.7392,221.7392,221.7392
1.3800,-0.7839,0.2564,0.5655,0.2678,-0.6821,0.6804,0.5602,0.6848,0.4660,0.0154,0.4197,0.0712,17.9161,-193.0247,-355.5072,-121.7710,-51.8650,10.1987,34.0268,62.4485,3.0482,-6.5348,-14.5438,-0.4130,10.4543,17.1464,3.7123,-3.6341,1.0750,54.9046,-0.0161,0.1024,-22389.1186,-8886.8452,53043.5358,-10.0000,0.0000,0.0000,-0.4528,-0.4528,0.0000,0.0000,0.1745,0.1745,0.2217,0.3840,212.4272,183.3493,183.1325,182.9169,193.0050,221.7392,221.7392,221.7393
1.3900,-0.7860,0.2571,0.5622,0.2645,-0.6822,0.6817,0.5588,0.6845,0.4683,0.0217,0.4193,0.0762,19.1264,-193.5426,-355.4051,-121.4313,-51.7104,10.2209,33.9275,62.3065,2.9576,-6.2178,-16.3553,-3.6465,9.2210,17.0439,4.5951,-7.3629,1.0750,54.7293,-0.0109,0.1012,-21610.0538,-10055.0549,59823.5576,-10.0000,0.0000,0.0000,-0.4662,-0.4662,0.0000,0.0000,0.1745,0.1745,0.2272,0.3840,213.0823,182.6980,182.4642,182.2319,191.5595,221.7392,221.7393,221.7393
1.4000,-0.7882,0.2578,0.5588,0.2611,-0.6822,0.6829,0.5573,0.6842,0.4704,0.0286,0.4177,0.0813,20.3579,-194.0588,-355.3027,-121.0924,-51.5412,10.2749,33.8425,62.1676,2.8556,-5.8662,-17.6602,-6.8640,7.4463,16.2776,5.2243,-11.0540,1.0750,54.5579,-0.0051,0.0998,-20035.2722,-11200.4555,66132.3197,-10.0000,0.0000,0.0000,-0.4912,-0.4912,0.0000,0.0000,0.1745,0.1745,0.2329,0.3840,213.5699,182.2036,181.9531,181.7044,190.4658,221.7393,221.7393,221.7394
1.4100,-0.7903,0.2587,0.5555,0.2576,-0.6822,0.6842,0.5560,0.6838,0.4725,0.0341,0.4139,0.0863,21.1076,-194.5734,-355.1995,-120.7543,-51.3620,10.3545,33.7823,62.0393,2.7525,-5.4828,-18.2352,-9.4319,4.9042,14.7073,5.0719,-14.2655,1.0750,54.3992,0.0013,0.0983,-17583.5712,-12240.1874,70895.6249,-10.0000,0.0000,0.0000,-0.5133,-0.5133,0.0000,0.0000,0.1745,0.1745,0.2383,0.3840,213.8516,181.8828,181.6162,181.3516,189.7977,221.7393,221.7394,221.7395
1.4200,-0.7923,0.2596,0.5521,0.2542,-0.6822,0.6855,0.5546,0.6835,0.4746,0.0397,0.4074,0.0914,20.8640,-195.0861,-355.0955,-120.4167,-51.1896,10.4621,33.7395,61.9308,2.6375,-5.0802,-16.9168,-11.7749,3.2373,12.2056,5.8549,-15.8761,1.0750,54.2623,0.0082,0.0966,-14641.0548,-13367.5397,74236.9719,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2431,0.3840,213.9959,181.6379,181.3554,181.0751,189.3750,221.7394,221.7395,221.7396
1.4300,-0.7943,0.2605,0.5488,0.2508,-0.6822,0.6868,0.5533,0.6832,0.4765,0.0470,0.3978,0.0964,19.6721,-195.5972,-354.9902,-120.0794,-51.0355,10.5827,33.7205,61.8505,2.5221,-4.6734,-14.9679,-12.7391,0.8169,9.1459,5.3484,-16.5752,1.0750,54.1570,0.0151,0.0948,-11544.9886,-13802.3760,76216.1950,-10.0000,0.0000,0.0000,-0.5233,-0.5233,0.0000,0.0000,0.1745,0.1745,0.2470,0.3840,213.9626,181.5012,181.2028,180.9068,189.2831,221.7394,221.7395,221.7397
1.4400,-0.7962,0.2616,0.5456,0.2475,-0.6821,0.6882,0.5521,0.6829,0.4783,0.0541,0.3841,0.1012,18.4704,-196.1069,-354.8838,-119.7422,-50.9033,10.7124,33.7226,61.7988,2.4062,-4.2702,-12.4634,-13.5749,-1.2416,5.8784,5.1505,-16.7353,1.0750,54.0837,0.0220,0.0930,-8484.0763,-14171.2548,75917.4719,-10.0000,0.0000,0.0000,-0.5107,-0.5107,0.0000,0.0000,0.1745,0.1745,0.2497,0.3840,213.7091,181.5036,181.1906,180.8803,189.6070,221.7394,221.7396,221.7398
1.4500,-0.7980,0.2627,0.5424,0.2442,-0.6819,0.6895,0.5510,0.6826,0.4800,0.0621,0.3674,0.1050,16.9296,-196.6155,-354.7760,-119.4049,-50.8025,10.8490,33.7448,61.7820,2.2888,-3.8796,-9.2147,-13.8346,-3.2101,2.2062,4.8217,-16.0778,1.0750,54.0486,0.0287,0.0911,-5817.6823,-14051.0706,73765.2543,-10.0000,0.0000,0.0000,-0.4848,-0.4848,0.0000,0.0000,0.1745,0.1745,0.2511,0.3840,213.2813,181.5995,181.2750,180.9534,190.2382,221.7394,221.7396,221.7398
1.4600,-0.7996,0.2640,0.5394,0.2410,-0.6817,0.6908,0.5501,0.6823,0.4815,0.0693,0.3470,0.1094,15.2859,-197.1231,-354.6668,-119.0672,-50.7319,10.9805,33.7864,61.7960,2.1774,-3.5113,-6.0284,-13.1513,-4.9357,-1.0635,4.0065,-14.7132,1.0750,54.0479,0.0350,0.0892,-3757.3841,-13692.3305,70308.5371,-10.0000,0.0000,0.0000,-0.4486,-0.4486,0.0000,0.0000,0.1745,0.1745,0.2510,0.3809,212.7922,181.6565,181.3182,180.9831,190.8988,221.7394,221.7396,221.7398
1.4700,-0.8011,0.2652,0.5365,0.2379,-0.6815,0.6921,0.5492,0.6821,0.4829,0.0766,0.3241,0.1129,14.0226,-197.6302,-354.5564,-118.7291,-50.6951,11.1048,33.8430,61.8410,2.0699,-3.1722,-2.7505,-12.2590,-6.2278,-4.1330,3.3768,-12.9672,1.0750,54.0810,0.0407,0.0874,-2371.6148,-13067.5650,66195.6349,-10.0000,0.0000,0.0000,-0.4080,-0.4080,0.0000,0.0000,0.1745,0.1745,0.2496,0.3745,212.1564,181.7906,181.4412,181.0951,191.8092,221.7394,221.7395,221.7397
1.4800,-0.8025,0.2666,0.5338,0.2349,-0.6812,0.6934,0.5485,0.6818,0.4840,0.0836,0.2988,0.1163,13.1969,-198.1371,-354.4448,-118.3904,-50.6869,11.2189,33.9083,61.9090,1.9656,-2.8659,-0.0367,-11.2281,-6.9344,-6.4118,2.9106,-11.1613,1.0750,54.1393,0.0458,0.0857,-1618.8984,-12307.0693,62066.1293,-10.0000,0.0000,0.0000,-0.3671,-0.3671,0.0000,0.0000,0.1671,0.1671,0.2470,0.3667,211.4012,181.9819,181.6220,181.2658,192.9108,221.7393,221.7395,221.7397
1.4900,-0.8037,0.2680,0.5313,0.2322,-0.6809,0.6946,0.5479,0.6816,0.4850,0.0896,0.2708,0.1204,12.2677,-198.6440,-354.3321,-118.0509,-50.6946,11.3191,33.9756,61.9855,1.8652,-2.5932,1.5077,-9.9543,-7.0097,-7.3633,2.4038,-9.5132,1.0750,54.2081,0.0504,0.0839,-1402.7483,-11543.4727,58466.6283,-10.0000,0.0000,0.0000,-0.3284,-0.3284,0.0000,0.0000,0.1284,0.1284,0.2432,0.3588,210.5992,182.1657,181.7927,181.4236,194.0484,221.7393,221.7394,221.7396
1.5000,-0.8047,0.2695,0.5290,0.2295,-0.6805,0.6959,0.5475,0.6814,0.4858,0.0954,0.2431,0.1229,11.7912,-199.1511,-354.2184,-117.7108,-50.7193,11.4108,34.0459,62.0736,1.7663,-2.3506,2.7097,-9.1147,-6.9722,-8.0899,2.1821,-8.2960,1.0750,54.2899,0.0543,0.0823,-1625.9103,-10801.8139,55785.6117,-10.0000,0.0000,0.0000,-0.2962,-0.2962,0.0000,0.0000,0.0962,0.0962,0.2390,0.3514,209.8200,182.3013,181.9199,181.5426,195.0968,221.7393,221.7394,221.7395
1.5100,-0.8056,0.2710,0.5269,0.2271,-0.6801,0.6970,0.5472,0.6812,0.4864,0.1006,0.2155,0.1248,11.0046,-199.6585,-354.1039,-117.3700,-50.7503,11.4951,34.1125,62.1616,1.6668,-2.1351,3.0612,-8.4180,-6.3928,-7.8760,2.2000,-7.3641,1.0750,54.3727,0.0579,0.0806,-2225.0308,-10176.1821,54196.4209,-10.0000,0.0000,0.0000,-0.2699,-0.2699,0.0000,0.0000,0.0699,0.0699,0.2344,0.3451,209.0925,182.3710,181.9828,181.5988,196.0086,221.7392,221.7393,221.7395
1.5200,-0.8063,0.2725,0.5250,0.2248,-0.6797,0.6982,0.5471,0.6810,0.4868,0.1049,0.1885,0.1261,9.8049,-200.1661,-353.9886,-117.0286,-50.7804,11.5728,34.1705,62.2412,1.5652,-1.9445,2.7143,-7.7565,-5.3485,-6.8586,2.3693,-6.5941,1.0750,54.4481,0.0609,0.0789,-3185.0953,-9689.3028,53786.1928,-10.0000,0.0000,0.0000,-0.2482,-0.2482,0.0000,0.0000,0.0482,0.0482,0.2296,0.3396,208.4292,182.3867,181.9931,181.6037,196.7847,221.7392,221.7393,221.7394
1.5300,-0.8069,0.2741,0.5232,0.2228,-0.6792,0.6993,0.5471,0.6808,0.4870,0.1081,0.1629,0.1271,8.2814,-200.6740,-353.8725,-116.6867,-50.8033,11.6441,34.2155,62.3054,1.4603,-1.7770,1.7611,-7.0890,-3.9021,-5.1349,2.6410,-5.9362,1.0750,54.5086,0.0636,0.0772,-4536.5348,-9364.2480,54534.1072,-10.0000,0.0000,0.0000,-0.2301,-0.2301,0.0000,0.0000,0.0301,0.0301,0.2249,0.3350,207.8441,182.3578,181.9598,181.5661,197.4213,221.7392,221.7393,221.7394
1.5400,-0.8073,0.2757,0.5217,0.2208,-0.6787,0.7004,0.5472,0.6807,0.4871,0.1104,0.1392,0.1277,6.7535,-201.1821,-353.7557,-116.3444,-50.8134,11.7088,34.2439,62.3478,1.3516,-1.6305,0.2829,-6.3924,-2.1603,-2.8222,2.9463,-5.3819,1.0750,54.5479,0.0660,0.0754,-6343.2382,-9208.6566,56337.8598,-10.0000,0.0000,0.0000,-0.2152,-0.2152,0.0000,0.0000,0.0152,0.0152,0.2204,0.3311,207.3511,182.2883,181.8870,181.4899,197.9100,221.7392,221.7392,221.7393
1.5500,-0.8076,0.2773,0.5204,0.2191,-0.6782,0.7014,0.5475,0.6805,0.4870,0.1118,0.1176,0.1279,6.0049,-201.6903,-353.6383,-116.0019,-50.8065,11.7678,34.2523,62.3636,1.2378,-1.5029,-1.5968,-5.7866,-0.1546,-0.0626,3.3767,-4.9652,1.0750,54.5607,0.0681,0.0736,-8684.5521,-9202.5429,59027.0515,-10.0000,0.0000,0.0000,-0.2038,-0.2038,0.0000,0.0000,0.0038,0.0038,0.2163,0.3283,206.9722,182.1684,181.7650,181.3659,198.2182,221.7392,221.7392,221.7393
1.5600,-0.8079,0.2789,0.5192,0.2174,-0.6777,0.7024,0.5478,0.6804,0.4869,0.1122,0.0983,0.1282,6.6909,-202.1982,-353.5204,-115.6594,-50.7778,11.8200,34.2417,62.3490,1.1218,-1.3905,-3.9397,-5.1090,1.7731,3.0432,3.5699,-4.7710,1.0750,54.5439,0.0699,0.0718,-11630.3749,-9378.0236,62354.2395,-10.0000,0.0000,0.0000,-0.1949,-0.1949,0.0000,0.0000,-0.0051,-0.0051,0.2127,0.3265,206.7054,182.0107,181.6050,181.2036,198.3635,221.7392,221.7392,221.7393
1.5700,-0.8080,0.2806,0.5182,0.2159,-0.6772,0.7034,0.5482,0.6802,0.4866,0.1120,0.0815,0.1285,8.7647,-202.7057,-353.4020,-115.3171,-50.7237,11.8658,34.2122,62.3017,1.0044,-1.2898,-6.6091,-4.4699,3.6277,6.3635,3.6403,-4.8035,1.0750,54.4949,0.0717,0.0700,-15215.6427,-9677.3927,66016.3851,-10.0000,0.0000,0.0000,-0.1885,-0.1885,0.0000,0.0000,-0.0115,-0.0115,0.2096,0.3255,206.5560,181.8184,181.4105,181.0069,198.3437,221.7392,221.7392,221.7393
