Controller Output Text File 
File Created on: 21/05/2019 15:28 
controller version: 1.1.0 
time, dcm0_0, dcm0_1, dcm0_2, dcm1_0, dcm1_1, dcm1_2, dcm2_0, dcm2_1, dcm2_2, acc_norm_f, pqr_f.x, pqr_f.y, pqr_f.z, Xg.x, Xg.y, Xg.z, Vg.x, Vg.y, Vg.z, Vb.x, Vb.y, Vb.z, Ag.x, Ag.y, Ag.z, Ab_f.x, Ab_f.y, Ab_f.z, rho, sph_f.v, sph_f.alpha, sph_f.beta, tether_force_b.vector_f.x, tether_force_b.vector_f.y, tether_force_b.vector_f.z, wind_g.vector.x, wind_g.vector.y, wind_g.vector.z, flaps[0], flaps[1], flaps[2], flaps[3], flaps[4], flaps[5], flaps[6], flaps[7], rotors[0], rotors[1], rotors[2], rotors[3], rotors[4], rotors[5], rotors[6], rotors[7]
6.2500,0.2760,0.6734,-0.6858,-0.8155,0.5417,0.2037,0.5086,0.5031,0.6987,0.0189,-0.0382,-0.2426,5.9084,-311.8711,-178.4796,-241.3332,9.6061,26.2436,-31.2659,41.7665,0.0126,-3.7569,-4.0243,3.8039,2.0602,0.0381,5.7620,1.3062,1.2250,48.4057,0.6210,-0.2847,6882.5190,-24121.2031,107704.3332,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3636,159.7082,107.6125,96.8125,95.6265,111.1461,166.5007,171.8921,173.4009
6.2600,0.2780,0.6724,-0.6860,-0.8148,0.5433,0.2023,0.5087,0.5027,0.6989,0.0239,-0.0326,-0.2072,11.6095,-311.7756,-178.2169,-241.6458,9.4923,26.3006,-31.2564,41.7653,0.2309,-3.7941,-10.4204,5.0740,0.6708,0.0547,11.3830,-2.2813,1.2250,48.3976,0.6201,-0.2849,6628.9689,-25768.1613,107478.6252,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5046,-0.5046,0.2618,0.3840,161.7707,112.2400,96.9007,95.8878,111.4122,166.4497,173.8597,175.1323
6.2700,0.2801,0.6713,-0.6862,-0.8141,0.5450,0.2008,0.5088,0.5024,0.6991,0.0187,-0.0384,-0.2418,5.8823,-311.6787,-177.9556,-241.9582,9.7823,26.0916,-31.2368,41.6908,-0.0169,-3.7528,-3.9982,3.8048,2.0345,0.0380,5.7368,1.2997,1.2250,48.3477,0.6292,-0.2881,6355.3300,-23923.2855,107410.0950,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3638,159.7246,107.7502,96.6969,95.5148,111.0178,166.3878,171.8877,173.3903
6.2800,0.2821,0.6702,-0.6864,-0.8133,0.5466,0.1994,0.5088,0.5020,0.6993,0.0237,-0.0328,-0.2066,11.5606,-311.5815,-177.6943,-242.2705,9.6691,26.1486,-31.2279,41.6895,0.2003,-3.7902,-10.3664,5.0795,0.6203,0.0544,11.3313,-2.2909,1.2250,48.3397,0.6282,-0.2883,6051.4396,-25565.3768,107202.0486,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5049,-0.5049,0.2618,0.3840,161.7798,112.3437,96.7849,95.7750,111.2825,166.3362,173.8485,175.1162
6.2900,0.2842,0.6691,-0.6867,-0.8126,0.5482,0.1979,0.5089,0.5017,0.6995,0.0185,-0.0386,-0.2411,5.8570,-311.4829,-177.4346,-242.5826,9.9572,25.9398,-31.2070,41.6154,-0.0464,-3.7488,-3.9676,3.8088,2.0141,0.0380,5.7106,1.3008,1.2250,48.2900,0.6373,-0.2915,5745.6972,-23731.8044,107133.8405,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3639,159.7435,107.8899,96.5818,95.4035,110.8901,166.2762,171.8859,173.3822
6.3000,0.2862,0.6681,-0.6868,-0.8118,0.5498,0.1965,0.5090,0.5014,0.6997,0.0234,-0.0329,-0.2060,11.5109,-311.3839,-177.1748,-242.8946,9.8446,25.9969,-31.1986,41.6142,0.1698,-3.7863,-10.3111,5.0850,0.5711,0.0540,11.2789,-2.2989,1.2250,48.2819,0.6364,-0.2916,5431.7571,-25368.2317,106929.9340,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5051,-0.5051,0.2618,0.3840,161.7911,112.4491,96.6696,95.6627,111.1534,166.2241,173.8395,175.1023
6.3100,0.2883,0.6670,-0.6871,-0.8111,0.5515,0.1950,0.5090,0.5010,0.6999,0.0184,-0.0388,-0.2403,5.8314,-311.2836,-176.9166,-243.2064,10.1308,25.7882,-31.1765,41.5404,-0.0758,-3.7447,-3.9366,3.8122,1.9939,0.0379,5.6840,1.3019,1.2250,48.2325,0.6454,-0.2948,5135.5067,-23543.1080,106848.5627,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3641,159.7642,108.0301,96.4673,95.2927,110.7628,166.1660,171.8858,173.3760
6.3200,0.2903,0.6659,-0.6872,-0.8103,0.5531,0.1937,0.5091,0.5007,0.7001,0.0232,-0.0331,-0.2054,11.4605,-311.1829,-176.6584,-243.5181,10.0188,25.8454,-31.1686,41.5393,0.1393,-3.7824,-10.2537,5.0919,0.5251,0.0537,11.2266,-2.3027,1.2250,48.2245,0.6445,-0.2949,4852.7405,-25171.7127,106635.9543,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5054,-0.5054,0.2618,0.3840,161.8043,112.5550,96.5547,95.5508,111.0247,166.1136,173.8324,175.0904
6.3300,0.2923,0.6648,-0.6874,-0.8095,0.5547,0.1922,0.5091,0.5003,0.7004,0.0182,-0.0390,-0.2395,5.8061,-311.0808,-176.4016,-243.8296,10.3031,25.6367,-31.1453,41.4659,-0.1053,-3.7407,-3.9054,3.8158,1.9745,0.0377,5.6577,1.3038,1.2250,48.1752,0.6535,-0.2980,4605.6832,-23353.6841,106531.9312,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3642,159.7869,108.1709,96.3532,95.1823,110.6360,166.0573,171.8879,173.3720
6.3400,0.2943,0.6638,-0.6876,-0.8088,0.5563,0.1908,0.5092,0.5000,0.7006,0.0230,-0.0333,-0.2048,11.4109,-310.9784,-176.1449,-244.1410,10.1918,25.6940,-31.1378,41.4648,0.1089,-3.7784,-10.1957,5.1013,0.4827,0.0534,11.1760,-2.3025,1.2250,48.1672,0.6526,-0.2982,4390.4155,-24972.4153,106304.4504,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5057,-0.5057,0.2618,0.3840,161.8198,112.6624,96.4402,95.4392,110.8966,166.0047,173.8278,175.0811
6.3500,0.2964,0.6626,-0.6878,-0.8080,0.5579,0.1893,0.5092,0.4996,0.7008,0.0180,-0.0392,-0.2388,5.7834,-310.8745,-175.8897,-244.4522,10.4743,25.4854,-31.1133,41.3917,-0.1347,-3.7366,-3.8739,3.8219,1.9580,0.0376,5.6332,1.3092,1.2250,48.1182,0.6617,-0.3012,4224.6476,-23161.9465,106176.6390,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3644,159.8121,108.3130,96.2393,95.0721,110.5096,165.9502,171.8925,173.3707
6.3600,0.2984,0.6616,-0.6880,-0.8073,0.5595,0.1879,0.5092,0.4993,0.7010,0.0228,-0.0335,-0.2042,11.3650,-310.7704,-175.6345,-244.7633,10.3636,25.5429,-31.1063,41.3907,0.0785,-3.7744,-10.1408,5.1119,0.4409,0.0530,11.1291,-2.3028,1.2250,48.1102,0.6608,-0.3014,4103.0378,-24771.2813,105936.6029,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5059,-0.5059,0.2618,0.3840,161.8386,112.7730,96.3261,95.3280,110.7690,165.8974,173.8266,175.0751
6.3700,0.3004,0.6605,-0.6881,-0.8065,0.5611,0.1865,0.5093,0.4990,0.7012,0.0177,-0.0395,-0.2381,5.7645,-310.6649,-175.3808,-245.0741,10.6443,25.3345,-31.0803,41.3179,-0.1641,-3.7322,-3.8424,3.8315,1.9454,0.0375,5.6114,1.3191,1.2250,48.0614,0.6698,-0.3044,4038.4350,-22969.3407,105792.3934,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3645,159.8404,108.4572,96.1258,94.9621,110.3839,165.8452,171.9005,173.3727
6.3800,0.3024,0.6594,-0.6883,-0.8057,0.5627,0.1851,0.5093,0.4986,0.7014,0.0226,-0.0338,-0.2036,11.3232,-310.5590,-175.1271,-245.3849,10.5342,25.3920,-31.0738,41.3169,0.0482,-3.7701,-10.0930,5.1179,0.3925,0.0527,11.0843,-2.3135,1.2250,48.0534,0.6689,-0.3045,4022.7898,-24573.6987,105547.7812,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5061,-0.5061,0.2618,0.3840,161.8606,112.8867,96.2123,95.2171,110.6422,165.7920,173.8287,175.0725
6.3900,0.3044,0.6583,-0.6885,-0.8049,0.5643,0.1836,0.5093,0.4983,0.7016,0.0176,-0.0397,-0.2373,5.7442,-310.4518,-174.8749,-245.6954,10.8132,25.1838,-31.0465,41.2444,-0.1934,-3.7278,-3.8170,3.8363,1.9260,0.0374,5.5907,1.3187,1.2250,48.0048,0.6780,-0.3075,4064.3706,-22781.9939,105399.8723,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3647,159.8696,108.5998,96.0127,94.8527,110.2589,165.7418,171.9096,173.3756
6.4000,0.3064,0.6572,-0.6886,-0.8041,0.5658,0.1822,0.5094,0.4979,0.7019,0.0224,-0.0340,-0.2030,11.2828,-310.3443,-174.6227,-246.0058,10.7035,25.2414,-31.0406,41.2435,0.0179,-3.7660,-10.0479,5.1211,0.3410,0.0524,11.0397,-2.3292,1.2250,47.9968,0.6771,-0.3076,4151.6741,-24386.0876,105159.5703,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5063,-0.5063,0.2618,0.3840,161.8839,113.0002,96.0991,95.1069,110.5159,165.6879,173.8321,175.0709
6.4100,0.3084,0.6561,-0.6888,-0.8033,0.5674,0.1808,0.5094,0.4976,0.7021,0.0174,-0.0399,-0.2365,5.7210,-310.2354,-174.3720,-246.3160,10.9805,25.0332,-31.0122,41.1713,-0.2226,-3.7238,-3.7961,3.8356,1.8995,0.0373,5.5693,1.3083,1.2250,47.9484,0.6862,-0.3105,4289.2867,-22607.6950,105018.3590,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3648,159.8996,108.7419,95.9002,94.7441,110.1343,165.6391,171.9190,173.3789
6.4200,0.3104,0.6550,-0.6889,-0.8026,0.5689,0.1794,0.5095,0.4972,0.7023,0.0223,-0.0342,-0.2023,11.2392,-310.1262,-174.1213,-246.6261,10.8715,25.0908,-31.0069,41.1705,-0.0122,-3.7620,-9.9977,5.1264,0.2944,0.0521,10.9933,-2.3378,1.2250,47.9404,0.6853,-0.3107,4462.1472,-24213.5672,104787.3538,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5066,-0.5066,0.2618,0.3840,161.9075,113.1127,95.9864,94.9974,110.3900,165.5845,173.8356,175.0694
6.4300,0.3124,0.6539,-0.6891,-0.8018,0.5705,0.1779,0.5095,0.4969,0.7025,0.0173,-0.0401,-0.2357,5.6978,-310.0156,-173.8721,-246.9359,11.1466,24.8828,-30.9773,41.0985,-0.2518,-3.7198,-3.7689,3.8378,1.8791,0.0373,5.5457,1.3069,1.2250,47.8921,0.6943,-0.3135,4672.4527,-22451.1728,104655.5991,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3650,159.9322,108.8868,95.7882,94.6360,110.0100,165.5372,171.9310,173.3845
6.4400,0.3143,0.6528,-0.6892,-0.8010,0.5721,0.1766,0.5095,0.4965,0.7027,0.0222,-0.0343,-0.2017,11.1929,-309.9047,-173.6230,-247.2456,11.0381,24.9404,-30.9724,41.0978,-0.0424,-3.7582,-9.9446,5.1307,0.2490,0.0519,10.9445,-2.3445,1.2250,47.8842,0.6934,-0.3136,4902.0699,-24058.7909,104432.3386,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5068,-0.5068,0.2618,0.3840,161.9334,113.2272,95.8741,94.8882,110.2644,165.4823,173.8413,175.0700
6.4500,0.3164,0.6517,-0.6893,-0.8002,0.5736,0.1751,0.5095,0.4962,0.7030,0.0173,-0.0403,-0.2350,5.6741,-309.7925,-173.3753,-247.5551,11.3115,24.7326,-30.9415,41.0261,-0.2810,-3.7156,-3.7368,3.8419,1.8632,0.0373,5.5202,1.3120,1.2250,47.8360,0.7025,-0.3165,5152.2435,-22312.7661,104305.8342,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3651,159.9672,109.0333,95.6765,94.5281,109.8861,165.4368,171.9454,173.3928
6.4600,0.3183,0.6507,-0.6894,-0.7994,0.5752,0.1737,0.5096,0.4958,0.7032,0.0221,-0.0345,-0.2011,11.1472,-309.6800,-173.1276,-247.8645,11.2036,24.7902,-30.9371,41.0254,-0.0726,-3.7541,-9.8934,5.1324,0.2012,0.0516,10.8955,-2.3551,1.2250,47.8281,0.7016,-0.3166,5402.6877,-23921.0692,104083.3170,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5070,-0.5070,0.2618,0.3840,161.9622,113.3445,95.7622,94.7793,110.1392,165.3813,173.8499,175.0737
6.4700,0.3203,0.6495,-0.6896,-0.7986,0.5767,0.1723,0.5096,0.4955,0.7034,0.0172,-0.0405,-0.2342,5.6492,-309.5661,-172.8814,-248.1736,11.4753,24.5826,-30.9050,40.9540,-0.3103,-3.7114,-3.7070,3.8433,1.8442,0.0372,5.4945,1.3126,1.2250,47.7801,0.7107,-0.3193,5655.2288,-22188.7827,103954.7180,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3653,160.0043,109.1810,95.5652,94.4205,109.7626,165.3376,171.9620,173.4032
6.4800,0.3222,0.6485,-0.6897,-0.7978,0.5782,0.1709,0.5096,0.4951,0.7037,0.0220,-0.0346,-0.2005,11.1013,-309.4520,-172.6352,-248.4826,11.3679,24.6403,-30.9011,40.9534,-0.1028,-3.7500,-9.8417,5.1338,0.1542,0.0513,10.8463,-2.3652,1.2250,47.7722,0.7098,-0.3195,5888.6344,-23797.1034,103724.7610,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5073,-0.5073,0.2618,0.3840,161.9932,113.4634,95.6506,94.6708,110.0143,165.2815,173.8606,175.0796
6.4900,0.3243,0.6473,-0.6898,-0.7970,0.5798,0.1694,0.5096,0.4948,0.7039,0.0171,-0.0406,-0.2334,5.6236,-309.3365,-172.3905,-248.7913,11.6377,24.4327,-30.8678,40.8823,-0.3394,-3.7072,-3.6784,3.8431,1.8235,0.0371,5.4687,1.3104,1.2250,47.7244,0.7188,-0.3222,6106.8925,-22074.8572,103588.7961,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3654,160.0438,109.3310,95.4543,94.3133,109.6393,165.2393,171.9808,173.4159
6.5000,0.3262,0.6463,-0.6899,-0.7961,0.5813,0.1681,0.5097,0.4944,0.7041,0.0219,-0.0348,-0.1999,11.0531,-309.2207,-172.1459,-249.1000,11.5309,24.4905,-30.8645,40.8817,-0.1329,-3.7460,-9.7868,5.1360,0.1102,0.0510,10.7957,-2.3710,1.2250,47.7166,0.7180,-0.3223,6289.1130,-23681.8938,103347.9109,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5075,-0.5075,0.2618,0.3840,162.0260,113.5837,95.5395,94.5625,109.8897,165.1828,173.8732,175.0874
6.5100,0.3282,0.6451,-0.6900,-0.7953,0.5828,0.1666,0.5097,0.4941,0.7043,0.0172,-0.0408,-0.2327,5.5982,-309.1036,-171.9026,-249.4083,11.7989,24.2831,-30.8300,40.8109,-0.3686,-3.7030,-3.6475,3.8441,1.8054,0.0371,5.4422,1.3120,1.2250,47.6689,0.7270,-0.3250,6442.6567,-21967.5817,103203.9159,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3656,160.0858,109.4829,95.3438,94.2064,109.5162,165.1422,172.0020,173.4312
6.5200,0.3301,0.6440,-0.6901,-0.7945,0.5843,0.1653,0.5097,0.4937,0.7046,0.0220,-0.0349,-0.1993,11.0062,-308.9862,-171.6595,-249.7166,11.6928,24.3409,-30.8271,40.8103,-0.1631,-3.7419,-9.7325,5.1390,0.0676,0.0507,10.7466,-2.3757,1.2250,47.6610,0.7262,-0.3251,6548.2929,-23571.8953,102955.7552,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5077,-0.5077,0.2618,0.3840,162.0619,113.7070,95.4286,94.4545,109.7653,165.0853,173.8888,175.0982
6.5300,0.3321,0.6429,-0.6902,-0.7937,0.5859,0.1638,0.5097,0.4934,0.7048,0.0173,-0.0409,-0.2320,5.5739,-308.8675,-171.4178,-250.0246,11.9589,24.1336,-30.7916,40.7398,-0.3978,-3.6989,-3.6181,3.8449,1.7870,0.0370,5.4170,1.3124,1.2250,47.6135,0.7352,-0.3277,6617.2180,-21865.3408,102808.7471,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3657,160.1303,109.6371,95.2335,94.0996,109.3934,165.0461,172.0258,173.4491
6.5400,0.3340,0.6418,-0.6903,-0.7929,0.5873,0.1625,0.5097,0.4930,0.7050,0.0221,-0.0350,-0.1987,10.9599,-308.7485,-171.1761,-250.3325,11.8534,24.1914,-30.7891,40.7393,-0.1932,-3.7377,-9.6777,5.1440,0.0278,0.0504,10.6988,-2.3773,1.2250,47.6057,0.7343,-0.3278,6632.9406,-23466.5109,102562.1067,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5079,-0.5079,0.2618,0.3840,162.1004,113.8329,95.3181,94.3468,109.6413,164.9890,173.9070,175.1119
6.5500,0.3360,0.6407,-0.6904,-0.7920,0.5889,0.1611,0.5097,0.4927,0.7053,0.0174,-0.0411,-0.2313,5.5506,-308.6282,-170.9359,-250.6401,12.1177,23.9844,-30.7524,40.6690,-0.4269,-3.6947,-3.5883,3.8470,1.7703,0.0370,5.3925,1.3149,1.2250,47.5583,0.7434,-0.3304,6610.2614,-21769.1454,102419.9841,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3659,160.1778,109.7942,95.1235,93.9932,109.2710,164.9513,172.0525,173.4699
6.5600,0.3378,0.6396,-0.6905,-0.7912,0.5903,0.1597,0.5098,0.4923,0.7055,0.0222,-0.0352,-0.1981,10.9117,-308.5076,-170.6957,-250.9476,12.0127,24.0422,-30.7504,40.6686,-0.2233,-3.7336,-9.6210,5.1480,-0.0112,0.0501,10.6493,-2.3778,1.2250,47.5505,0.7425,-0.3305,6536.0912,-23366.8448,102184.7780,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5081,-0.5081,0.2618,0.3840,162.1415,113.9611,95.2078,94.2393,109.5176,164.8940,173.9279,175.1281
6.5700,0.3398,0.6385,-0.6906,-0.7904,0.5919,0.1583,0.5098,0.4920,0.7057,0.0175,-0.0413,-0.2305,5.5257,-308.3857,-170.4569,-251.2548,12.2752,23.8354,-30.7126,40.5985,-0.4558,-3.6904,-3.5566,3.8480,1.7540,0.0370,5.3660,1.3180,1.2250,47.5032,0.7515,-0.3330,6427.9513,-21680.7892,102053.2485,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3660,160.2276,109.9528,95.0138,93.8870,109.1489,164.8579,172.0817,173.4932
6.5800,0.3417,0.6374,-0.6906,-0.7895,0.5933,0.1570,0.5098,0.4916,0.7060,0.0223,-0.0354,-0.1976,10.8609,-308.2635,-170.2183,-251.5619,12.1709,23.8933,-30.7110,40.5982,-0.2532,-3.7294,-9.5626,5.1491,-0.0512,0.0499,10.5969,-2.3797,1.2250,47.4955,0.7507,-0.3331,6276.4228,-23274.7734,101835.1844,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5084,-0.5084,0.2618,0.3840,162.1848,114.0907,95.0977,94.1319,109.3942,164.8003,173.9510,175.1467
6.5900,0.3437,0.6362,-0.6907,-0.7887,0.5948,0.1555,0.5098,0.4913,0.7062,0.0176,-0.0414,-0.2298,5.4972,-308.1401,-169.9810,-251.8687,12.4313,23.6866,-30.6721,40.5284,-0.4847,-3.6863,-3.5255,3.8449,1.7341,0.0369,5.3372,1.3163,1.2250,47.4483,0.7597,-0.3356,6100.5486,-21601.1794,101714.7289,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3662,160.2793,110.1121,94.9043,93.7809,109.0270,164.7655,172.1126,173.5184
6.6000,0.3455,0.6352,-0.6908,-0.7878,0.5963,0.1542,0.5098,0.4909,0.7064,0.0223,-0.0355,-0.1970,10.8079,-308.0163,-169.7438,-252.1754,12.3277,23.7445,-30.6710,40.5281,-0.2831,-3.7252,-9.5012,5.1507,-0.0884,0.0496,10.5430,-2.3779,1.2250,47.4406,0.7589,-0.3357,5894.3478,-23190.7638,101512.3949,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5086,-0.5086,0.2618,0.3840,162.2301,114.2217,94.9878,94.0247,109.2709,164.7077,173.9794,175.1676
6.6100,0.3475,0.6340,-0.6908,-0.7870,0.5978,0.1528,0.5098,0.4906,0.7067,0.0176,-0.0416,-0.2292,5.4692,-307.8913,-169.5080,-252.4818,12.5864,23.5380,-30.6311,40.4586,-0.5137,-3.6821,-3.4924,3.8430,1.7168,0.0369,5.3079,1.3180,1.2250,47.3936,0.7679,-0.3382,5677.1972,-21529.4567,101396.8530,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3663,160.3342,110.2748,94.7950,93.6748,108.9052,164.6742,172.1469,173.5473
6.6200,0.3494,0.6329,-0.6909,-0.7861,0.5992,0.1514,0.5099,0.4902,0.7069,0.0223,-0.0357,-0.1966,10.7573,-307.7660,-169.2723,-252.7881,12.4834,23.5959,-30.6303,40.4583,-0.3130,-3.7211,-9.4419,5.1531,-0.1250,0.0493,10.4915,-2.3762,1.2250,47.3858,0.7671,-0.3383,5445.9197,-23112.5422,101203.0332,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5114,-0.5114,0.2618,0.3840,162.4633,114.7195,94.8782,93.9174,109.1478,164.6027,174.1861,175.3696
6.6300,0.3513,0.6318,-0.6910,-0.7853,0.6007,0.1500,0.5098,0.4899,0.7072,0.0176,-0.0418,-0.2286,5.4441,-307.6395,-169.0381,-253.0941,12.7403,23.3895,-30.5895,40.3891,-0.5426,-3.6780,-3.4614,3.8426,1.7005,0.0367,5.2815,1.3202,1.2250,47.3390,0.7761,-0.3406,5218.9969,-21462.0111,101082.0457,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3708,160.6870,111.0564,94.6861,93.5689,108.7836,164.5632,172.4692,173.8627
6.6400,0.3532,0.6307,-0.6910,-0.7844,0.6022,0.1487,0.5099,0.4895,0.7074,0.0222,-0.0359,-0.1961,10.7111,-307.5126,-168.8038,-253.4000,12.6380,23.4475,-30.5891,40.3889,-0.3428,-3.7171,-9.3866,5.1569,-0.1615,0.0490,10.4442,-2.3758,1.2250,47.3314,0.7753,-0.3408,4995.1061,-23036.7922,100886.7689,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5150,-0.5150,0.2618,0.3840,163.1132,116.0210,94.7689,93.8104,109.0250,164.4687,174.7953,175.9752
6.6500,0.3551,0.6295,-0.6911,-0.7835,0.6036,0.1473,0.5099,0.4892,0.7076,0.0176,-0.0420,-0.2280,5.4185,-307.3845,-168.5710,-253.7055,12.8933,23.2413,-30.5473,40.3201,-0.5715,-3.6739,-3.4302,3.8415,1.6842,0.0364,5.2546,1.3220,1.2250,47.2848,0.7843,-0.3431,4790.7970,-21394.7023,100751.3466,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3756,161.0592,111.8625,94.5775,93.4631,108.6625,164.4526,172.8106,174.1973
6.6600,0.3570,0.6285,-0.6911,-0.7827,0.6051,0.1460,0.5099,0.4888,0.7079,0.0221,-0.0361,-0.1956,10.6713,-307.2562,-168.3383,-254.0110,12.7915,23.2994,-30.5473,40.3199,-0.3725,-3.7130,-9.3375,5.1623,-0.1990,0.0486,10.4027,-2.3786,1.2250,47.2771,0.7835,-0.3432,4605.3209,-22959.7583,100547.1054,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5184,-0.5184,0.2618,0.3840,163.7751,117.3119,94.6601,93.7038,108.9028,164.3353,175.4175,176.5906
6.6700,0.3589,0.6273,-0.6911,-0.7818,0.6065,0.1445,0.5099,0.4885,0.7081,0.0175,-0.0423,-0.2274,5.3965,-307.1266,-168.1070,-254.3161,13.0452,23.0935,-30.5045,40.2515,-0.6003,-3.6696,-3.4029,3.8420,1.6678,0.0361,5.2318,1.3226,1.2250,47.2309,0.7924,-0.3455,4452.4654,-21324.5323,100393.1875,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3805,161.4419,112.6744,94.4695,93.3580,108.5421,164.3432,173.1624,174.5424
6.6800,0.3608,0.6262,-0.6912,-0.7809,0.6080,0.1432,0.5099,0.4881,0.7084,0.0219,-0.0363,-0.1952,10.6375,-306.9967,-167.8757,-254.6212,12.9438,23.1516,-30.5050,40.2514,-0.4020,-3.7089,-9.2951,5.1672,-0.2398,0.0483,10.3661,-2.3873,1.2250,47.2233,0.7916,-0.3456,4330.7745,-22879.8300,100178.1712,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5218,-0.5218,0.2618,0.3840,164.4395,118.5824,94.5520,93.5980,108.7815,164.2034,176.0434,177.2096
6.6900,0.3627,0.6251,-0.6912,-0.7801,0.6094,0.1418,0.5099,0.4877,0.7086,0.0174,-0.0425,-0.2268,5.3754,-306.8656,-167.6458,-254.9259,13.1958,22.9460,-30.4613,40.1834,-0.6288,-3.6656,-3.3825,3.8399,1.6457,0.0359,5.2120,1.3145,1.2250,47.1773,0.8006,-0.3478,4250.7185,-21250.8870,100009.0163,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,0.2618,0.3840,161.8281,113.4790,94.3624,93.2538,108.4226,164.2352,173.5205,174.8907
